Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
49, CIVILIZATION_VIETNAM, 2, 5, 6, 4, 3, 0, 0, 0, 21, 3, 137, 23, 8, 4, 8, 0, 13, 15
49, CIVILIZATION_JAPAN, 1, 4, 5, 3, 2, 0, 0, 0, 13, 3, 225, 10, 5, 4, 10, 1, 13, 13
49, CIVILIZATION_PERSIA, 2, 7, 5, 4, 2, 0, 0, 0, 19, 1, 106, 4, 5, 4, 7, 0, 14, 23
49, CIVILIZATION_GAUL, 2, 6, 5, 3, 2, 0, 0, 0, 20, 1, 155, 106, 5, 2, 8, 7, 13, 17
49, CIVILIZATION_MUSCAT, 1, 4, 4, 4, 1, 0, 0, 0, 7, 0, 248, 0, 4, 4, 5, 0, 5, 11
49, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 4, 3, 0, 0, 0, 7, 3, 81, 0, 4, 4, 5, 0, 3, 13
49, CIVILIZATION_JAKARTA, 1, 4, 6, 3, 5, 0, 0, 0, 8, 5, 158, 0, 4, 4, 6, 0, 4, 10
49, CIVILIZATION_HUNZA, 1, 6, 5, 3, 3, 0, 0, 0, 7, 2, 240, 0, 4, 4, 4, 0, 2, 16
49, CIVILIZATION_BOLOGNA, 1, 4, 6, 3, 5, 0, 0, 0, 7, 5, 288, 0, 4, 5, 5, 0, 5, 10
49, CIVILIZATION_VILNIUS, 1, 4, 6, 3, 5, 0, 0, 0, 7, 1, 120, 0, 4, 5, 6, 0, 2, 7
49, CIVILIZATION_LISBON, 1, 3, 6, 3, 6, 0, 0, 0, 9, 3, 94, 0, 3, 3, 5, 0, 4, 9
49, CIVILIZATION_LAHORE, 1, 5, 5, 3, 2, 0, 0, 0, 7, 4, 151, 0, 4, 4, 7, 0, 4, 14
49, CIVILIZATION_JOHANNESBURG, 1, 6, 4, 3, 5, 0, 0, 0, 7, 4, 29, 0, 4, 4, 5, 0, 2, 19
49, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50, CIVILIZATION_SCOTLAND, 2, 5, 4, 5, 2, 0, 0, 0, 21, 2, 122, 7, 5, 13, 5, 0, 14, 15
50, CIVILIZATION_ZULU, 2, 5, 4, 3, 5, 0, 0, 0, 21, 5, 274, 66, 4, 4, 14, 2, 16, 13
50, CIVILIZATION_VIETNAM, 2, 5, 6, 4, 3, 0, 0, 0, 21, 3, 84, 23, 8, 4, 8, 0, 13, 15
50, CIVILIZATION_JAPAN, 1, 4, 5, 3, 2, 0, 0, 0, 13, 3, 235, 11, 5, 4, 10, 1, 13, 13
50, CIVILIZATION_PERSIA, 2, 8, 5, 4, 3, 0, 0, 0, 19, 2, 112, 4, 6, 6, 8, 0, 16, 25
50, CIVILIZATION_GAUL, 2, 6, 5, 3, 2, 0, 0, 0, 21, 1, 102, 113, 5, 2, 8, 7, 15, 17
50, CIVILIZATION_MUSCAT, 1, 4, 4, 4, 1, 0, 0, 0, 7, 0, 252, 0, 4, 4, 5, 0, 5, 11
50, CIVILIZATION_VATICAN_CITY, 1, 5, 4, 4, 3, 0, 0, 0, 7, 3, 84, 0, 4, 4, 4, 0, 2, 13
50, CIVILIZATION_JAKARTA, 1, 4, 6, 3, 5, 0, 0, 0, 8, 5, 162, 0, 4, 4, 6, 0, 4, 10
50, CIVILIZATION_HUNZA, 1, 6, 6, 3, 2, 0, 0, 0, 7, 2, 244, 0, 4, 4, 4, 0, 2, 16
50, CIVILIZATION_BOLOGNA, 1, 4, 6, 3, 5, 0, 0, 0, 7, 5, 292, 0, 4, 5, 5, 0, 5, 10
50, CIVILIZATION_VILNIUS, 1, 4, 6, 3, 5, 0, 0, 0, 7, 1, 127, 0, 4, 5, 6, 0, 2, 7
50, CIVILIZATION_LISBON, 1, 3, 6, 3, 6, 0, 0, 0, 9, 3, 98, 0, 3, 3, 5, 0, 6, 6
50, CIVILIZATION_LAHORE, 1, 5, 5, 4, 2, 0, 0, 0, 7, 4, 158, 0, 4, 4, 7, 0, 4, 14
50, CIVILIZATION_JOHANNESBURG, 1, 6, 4, 3, 5, 0, 0, 0, 7, 4, 34, 0, 4, 4, 5, 0, 2, 19
50, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
51, CIVILIZATION_SCOTLAND, 2, 6, 4, 5, 2, 0, 0, 0, 21, 2, 127, 7, 5, 14, 5, 0, 15, 18
51, CIVILIZATION_ZULU, 2, 5, 4, 3, 5, 0, 0, 0, 21, 5, 287, 68, 4, 4, 14, 2, 16, 13
51, CIVILIZATION_VIETNAM, 2, 5, 6, 4, 3, 0, 0, 0, 21, 3, 90, 23, 8, 4, 8, 0, 13, 17
51, CIVILIZATION_JAPAN, 1, 4, 5, 3, 2, 0, 0, 0, 14, 3, 155, 12, 5, 4, 10, 1, 13, 13
51, CIVILIZATION_PERSIA, 2, 8, 5, 4, 3, 0, 0, 0, 19, 2, 119, 4, 6, 6, 8, 0, 16, 25
51, CIVILIZATION_GAUL, 2, 6, 5, 3, 2, 0, 0, 0, 21, 2, 150, 121, 5, 2, 8, 7, 15, 18
51, CIVILIZATION_MUSCAT, 1, 4, 4, 4, 1, 0, 0, 0, 7, 0, 256, 0, 4, 4, 5, 0, 5, 11
51, CIVILIZATION_VATICAN_CITY, 1, 5, 4, 4, 3, 0, 0, 0, 7, 4, 88, 0, 4, 4, 4, 0, 2, 14
51, CIVILIZATION_JAKARTA, 1, 4, 6, 3, 5, 0, 0, 0, 8, 6, 166, 0, 4, 4, 6, 0, 4, 10
51, CIVILIZATION_HUNZA, 1, 6, 7, 3, 2, 0, 0, 0, 7, 2, 248, 0, 4, 4, 4, 0, 2, 16
51, CIVILIZATION_BOLOGNA, 1, 4, 6, 4, 5, 0, 0, 0, 7, 5, 296, 0, 4, 5, 5, 0, 5, 10
51, CIVILIZATION_VILNIUS, 1, 3, 6, 3, 5, 0, 0, 0, 7, 1, 133, 0, 3, 4, 6, 0, 2, 7
51, CIVILIZATION_LISBON, 1, 3, 6, 3, 6, 0, 0, 0, 9, 3, 102, 0, 3, 3, 5, 0, 4, 9
51, CIVILIZATION_LAHORE, 1, 5, 5, 5, 2, 0, 0, 0, 7, 4, 164, 0, 4, 4, 7, 0, 4, 14
51, CIVILIZATION_JOHANNESBURG, 1, 6, 5, 3, 5, 0, 0, 0, 7, 4, 40, 0, 4, 4, 5, 0, 2, 19
51, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52, CIVILIZATION_SCOTLAND, 2, 6, 4, 6, 1, 0, 0, 0, 21, 2, 132, 9, 6, 15, 7, 2, 14, 19
52, CIVILIZATION_ZULU, 3, 7, 5, 3, 5, 0, 0, 0, 28, 6, 300, 70, 6, 5, 14, 2, 21, 19
52, CIVILIZATION_VIETNAM, 2, 5, 6, 4, 3, 0, 0, 0, 21, 3, 96, 23, 8, 4, 8, 0, 13, 17
52, CIVILIZATION_JAPAN, 1, 4, 5, 4, 2, 0, 0, 0, 14, 3, 165, 15, 5, 4, 12, 2, 12, 13
52, CIVILIZATION_PERSIA, 2, 8, 5, 4, 3, 0, 0, 0, 20, 3, 125, 4, 6, 6, 8, 0, 17, 25
52, CIVILIZATION_GAUL, 2, 7, 5, 3, 2, 0, 0, 0, 22, 2, 160, 131, 5, 3, 10, 9, 15, 21
52, CIVILIZATION_MUSCAT, 1, 4, 4, 4, 2, 0, 0, 0, 7, 0, 19, 0, 4, 4, 5, 0, 5, 11
52, CIVILIZATION_VATICAN_CITY, 1, 5, 4, 4, 3, 0, 0, 0, 7, 4, 92, 0, 4, 4, 4, 0, 2, 14
52, CIVILIZATION_JAKARTA, 1, 4, 6, 3, 5, 0, 0, 0, 8, 6, 170, 0, 4, 4, 6, 0, 4, 10
52, CIVILIZATION_HUNZA, 1, 6, 7, 3, 2, 0, 0, 0, 7, 2, 252, 0, 4, 4, 4, 0, 2, 16
52, CIVILIZATION_BOLOGNA, 1, 4, 6, 5, 5, 0, 0, 0, 7, 5, 70, 0, 4, 5, 5, 0, 5, 10
52, CIVILIZATION_VILNIUS, 1, 4, 6, 3, 5, 0, 0, 0, 7, 1, 139, 0, 4, 5, 6, 0, 2, 7
52, CIVILIZATION_LISBON, 1, 3, 6, 3, 6, 0, 0, 0, 10, 3, 106, 0, 3, 3, 5, 0, 6, 6
52, CIVILIZATION_LAHORE, 1, 6, 5, 6, 2, 0, 0, 0, 7, 4, 171, 0, 5, 4, 8, 0, 4, 14
52, CIVILIZATION_JOHANNESBURG, 1, 6, 6, 3, 5, 0, 0, 0, 7, 4, 45, 0, 4, 4, 5, 0, 2, 19
52, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, CIVILIZATION_SCOTLAND, 2, 6, 4, 6, 1, 0, 0, 0, 21, 2, 139, 11, 6, 15, 7, 2, 14, 19
53, CIVILIZATION_ZULU, 3, 7, 5, 4, 5, 0, 0, 0, 28, 6, 313, 72, 6, 5, 14, 2, 21, 19
53, CIVILIZATION_VIETNAM, 2, 5, 6, 4, 3, 0, 0, 0, 21, 3, 103, 23, 8, 4, 8, 0, 13, 17
53, CIVILIZATION_JAPAN, 1, 4, 5, 4, 2, 0, 0, 0, 14, 3, 176, 17, 5, 4, 12, 2, 12, 13
53, CIVILIZATION_PERSIA, 2, 8, 5, 4, 4, 0, 0, 0, 21, 3, 221, 4, 6, 6, 8, 0, 18, 25
53, CIVILIZATION_GAUL, 2, 7, 5, 3, 2, 0, 0, 0, 22, 2, 169, 145, 5, 3, 10, 14, 15, 21
53, CIVILIZATION_MUSCAT, 1, 4, 4, 4, 3, 0, 0, 0, 7, 0, 21, 0, 4, 4, 5, 0, 5, 11
53, CIVILIZATION_VATICAN_CITY, 1, 5, 4, 4, 3, 0, 0, 0, 7, 4, 96, 0, 4, 4, 4, 0, 2, 14
53, CIVILIZATION_JAKARTA, 1, 4, 6, 3, 5, 0, 0, 0, 8, 6, 174, 0, 4, 4, 6, 0, 4, 10
53, CIVILIZATION_HUNZA, 1, 6, 7, 3, 2, 0, 0, 0, 7, 2, 255, 0, 4, 4, 4, 0, 2, 16
53, CIVILIZATION_BOLOGNA, 1, 4, 6, 6, 5, 0, 0, 0, 7, 5, 74, 0, 4, 5, 5, 0, 5, 10
53, CIVILIZATION_VILNIUS, 1, 3, 6, 3, 5, 0, 0, 0, 7, 2, 145, 0, 3, 4, 6, 0, 3, 7
53, CIVILIZATION_LISBON, 1, 3, 6, 3, 6, 0, 0, 0, 10, 3, 110, 0, 3, 3, 5, 0, 5, 9
53, CIVILIZATION_LAHORE, 1, 6, 5, 6, 3, 0, 0, 0, 7, 4, 177, 0, 5, 4, 8, 0, 4, 14
53, CIVILIZATION_JOHANNESBURG, 1, 6, 7, 3, 5, 0, 0, 0, 7, 4, 50, 0, 4, 4, 5, 0, 2, 19
53, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, CIVILIZATION_SCOTLAND, 2, 6, 4, 6, 1, 0, 0, 0, 21, 2, 146, 13, 6, 15, 7, 2, 14, 19
54, CIVILIZATION_ZULU, 3, 7, 5, 4, 5, 0, 0, 0, 29, 6, 266, 74, 6, 5, 14, 2, 21, 19
54, CIVILIZATION_VIETNAM, 3, 6, 6, 5, 3, 0, 0, 0, 28, 3, 111, 23, 8, 5, 10, 0, 17, 21
54, CIVILIZATION_JAPAN, 2, 5, 5, 4, 2, 0, 0, 0, 21, 3, 187, 19, 5, 5, 12, 2, 15, 17
54, CIVILIZATION_PERSIA, 2, 9, 5, 5, 4, 0, 0, 0, 22, 3, 166, 4, 6, 7, 8, 0, 19, 27
54, CIVILIZATION_GAUL, 2, 7, 5, 3, 2, 0, 0, 0, 22, 2, 179, 159, 5, 3, 10, 14, 15, 21
54, CIVILIZATION_MUSCAT, 1, 4, 4, 5, 3, 0, 0, 0, 7, 0, 23, 0, 4, 4, 5, 0, 5, 11
54, CIVILIZATION_VATICAN_CITY, 1, 5, 5, 4, 4, 0, 0, 0, 7, 4, 99, 0, 4, 4, 4, 0, 2, 14
54, CIVILIZATION_JAKARTA, 1, 5, 6, 4, 5, 0, 0, 0, 8, 6, 177, 0, 4, 4, 5, 0, 4, 12
54, CIVILIZATION_HUNZA, 1, 6, 7, 4, 1, 0, 0, 0, 7, 2, 259, 0, 4, 4, 4, 0, 2, 16
54, CIVILIZATION_BOLOGNA, 1, 4, 6, 6, 5, 0, 0, 0, 7, 5, 78, 0, 4, 5, 5, 0, 5, 10
54, CIVILIZATION_VILNIUS, 1, 4, 6, 4, 5, 0, 0, 0, 7, 2, 152, 0, 4, 5, 6, 0, 3, 7
54, CIVILIZATION_LISBON, 1, 3, 6, 4, 6, 0, 0, 0, 10, 3, 114, 0, 3, 3, 5, 0, 6, 6
54, CIVILIZATION_LAHORE, 1, 6, 5, 6, 3, 0, 0, 0, 7, 4, 183, 0, 5, 4, 8, 0, 4, 14
54, CIVILIZATION_JOHANNESBURG, 1, 6, 7, 4, 5, 0, 0, 0, 7, 4, 56, 0, 4, 4, 5, 0, 2, 19
54, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55, CIVILIZATION_SCOTLAND, 2, 6, 4, 6, 2, 0, 0, 0, 23, 2, 13, 17, 6, 15, 7, 4, 14, 19
55, CIVILIZATION_ZULU, 3, 7, 5, 4, 5, 0, 0, 0, 29, 6, 279, 76, 6, 5, 14, 2, 21, 19
55, CIVILIZATION_VIETNAM, 3, 6, 6, 5, 3, 0, 0, 0, 28, 3, 120, 23, 8, 5, 10, 0, 17, 21
55, CIVILIZATION_JAPAN, 2, 5, 5, 4, 3, 0, 0, 0, 21, 4, 197, 21, 5, 5, 12, 2, 15, 17
55, CIVILIZATION_PERSIA, 2, 9, 5, 5, 4, 0, 0, 0, 22, 3, 171, 4, 6, 7, 8, 0, 19, 27
55, CIVILIZATION_GAUL, 2, 7, 6, 3, 2, 0, 0, 0, 22, 2, 189, 173, 5, 3, 10, 14, 13, 21
55, CIVILIZATION_MUSCAT, 1, 4, 4, 5, 3, 0, 0, 0, 7, 0, 25, 0, 4, 4, 5, 0, 5, 11
55, CIVILIZATION_VATICAN_CITY, 1, 5, 6, 4, 4, 0, 0, 0, 7, 4, 102, 0, 4, 4, 4, 0, 2, 14
55, CIVILIZATION_JAKARTA, 1, 5, 6, 5, 5, 0, 0, 0, 8, 6, 180, 0, 4, 4, 5, 0, 4, 12
55, CIVILIZATION_HUNZA, 1, 6, 7, 5, 1, 0, 0, 0, 7, 2, 263, 0, 4, 4, 4, 0, 2, 16
55, CIVILIZATION_BOLOGNA, 1, 4, 6, 6, 5, 0, 0, 0, 7, 6, 82, 0, 4, 5, 5, 0, 5, 10
55, CIVILIZATION_VILNIUS, 1, 3, 6, 5, 5, 0, 0, 0, 7, 2, 158, 0, 3, 4, 6, 0, 3, 7
55, CIVILIZATION_LISBON, 1, 3, 6, 5, 6, 0, 0, 0, 10, 3, 118, 0, 3, 3, 5, 0, 5, 9
55, CIVILIZATION_LAHORE, 1, 6, 5, 6, 3, 0, 0, 0, 7, 4, 189, 0, 5, 4, 8, 0, 4, 14
55, CIVILIZATION_JOHANNESBURG, 1, 6, 7, 5, 5, 0, 0, 0, 7, 4, 61, 0, 4, 4, 5, 0, 2, 19
55, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, CIVILIZATION_SCOTLAND, 2, 6, 4, 6, 2, 0, 0, 0, 24, 2, 20, 21, 6, 15, 7, 4, 14, 19
56, CIVILIZATION_ZULU, 3, 7, 5, 4, 5, 0, 0, 0, 29, 7, 292, 78, 6, 5, 14, 2, 21, 19
56, CIVILIZATION_VIETNAM, 3, 6, 6, 5, 3, 0, 0, 0, 28, 3, 129, 23, 8, 5, 10, 0, 17, 21
56, CIVILIZATION_JAPAN, 2, 5, 5, 4, 3, 0, 0, 0, 22, 4, 207, 23, 5, 5, 12, 2, 15, 17
56, CIVILIZATION_PERSIA, 2, 9, 5, 5, 4, 0, 0, 0, 22, 3, 176, 4, 6, 7, 8, 0, 19, 27
56, CIVILIZATION_GAUL, 2, 7, 6, 3, 2, 0, 0, 0, 26, 3, 199, 187, 5, 4, 10, 14, 15, 21
56, CIVILIZATION_MUSCAT, 1, 4, 4, 5, 3, 0, 0, 0, 7, 0, 27, 0, 4, 4, 5, 0, 5, 11
56, CIVILIZATION_VATICAN_CITY, 1, 5, 6, 4, 4, 0, 0, 0, 7, 4, 105, 0, 4, 4, 4, 0, 2, 14
56, CIVILIZATION_JAKARTA, 1, 5, 6, 6, 5, 0, 0, 0, 8, 6, 184, 0, 4, 4, 5, 0, 4, 12
56, CIVILIZATION_HUNZA, 1, 6, 7, 6, 1, 0, 0, 0, 7, 2, 267, 0, 4, 4, 4, 0, 2, 16
56, CIVILIZATION_BOLOGNA, 1, 4, 7, 6, 5, 0, 0, 0, 7, 6, 86, 0, 4, 5, 5, 0, 5, 11
56, CIVILIZATION_VILNIUS, 1, 4, 6, 6, 5, 0, 0, 0, 7, 2, 164, 0, 4, 5, 6, 0, 3, 7
56, CIVILIZATION_LISBON, 1, 3, 6, 6, 6, 0, 0, 0, 10, 3, 122, 0, 3, 3, 5, 0, 6, 7
56, CIVILIZATION_LAHORE, 1, 6, 6, 6, 3, 0, 0, 0, 7, 4, 195, 0, 5, 4, 8, 0, 4, 14
56, CIVILIZATION_JOHANNESBURG, 1, 6, 7, 6, 6, 0, 0, 0, 7, 4, 67, 0, 4, 4, 5, 0, 2, 19
56, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
57, CIVILIZATION_SCOTLAND, 2, 6, 5, 7, 2, 0, 0, 0, 24, 2, 27, 25, 6, 15, 7, 4, 14, 19
57, CIVILIZATION_ZULU, 3, 7, 5, 4, 5, 0, 0, 0, 29, 7, 305, 80, 6, 5, 14, 2, 21, 19
57, CIVILIZATION_VIETNAM, 3, 7, 7, 5, 3, 0, 0, 0, 29, 4, 136, 23, 9, 5, 10, 0, 21, 24
57, CIVILIZATION_JAPAN, 2, 5, 5, 4, 3, 0, 0, 0, 22, 4, 217, 25, 5, 5, 12, 2, 15, 17
57, CIVILIZATION_PERSIA, 2, 9, 5, 5, 4, 0, 0, 0, 22, 3, 180, 4, 6, 7, 8, 0, 19, 27
57, CIVILIZATION_GAUL, 2, 6, 6, 3, 2, 0, 0, 0, 26, 3, 206, 201, 5, 4, 8, 14, 13, 19
57, CIVILIZATION_MUSCAT, 1, 4, 5, 5, 3, 0, 0, 0, 7, 1, 29, 0, 4, 4, 5, 0, 5, 11
57, CIVILIZATION_VATICAN_CITY, 1, 5, 6, 4, 4, 0, 0, 0, 7, 4, 108, 0, 4, 4, 4, 0, 2, 14
57, CIVILIZATION_JAKARTA, 1, 5, 6, 6, 5, 0, 0, 0, 8, 6, 187, 0, 4, 4, 5, 0, 4, 12
57, CIVILIZATION_HUNZA, 1, 6, 7, 6, 1, 0, 0, 0, 7, 2, 271, 0, 4, 4, 4, 0, 2, 16
57, CIVILIZATION_BOLOGNA, 1, 4, 7, 6, 5, 0, 0, 0, 9, 6, 90, 0, 4, 5, 5, 0, 5, 11
57, CIVILIZATION_VILNIUS, 1, 3, 6, 6, 5, 0, 0, 0, 7, 2, 170, 0, 3, 4, 6, 0, 3, 7
57, CIVILIZATION_LISBON, 1, 3, 6, 6, 6, 0, 0, 0, 10, 3, 126, 0, 3, 3, 5, 0, 6, 7
57, CIVILIZATION_LAHORE, 1, 6, 7, 6, 3, 0, 0, 0, 7, 4, 201, 0, 5, 4, 8, 0, 4, 14
57, CIVILIZATION_JOHANNESBURG, 1, 6, 7, 6, 6, 0, 0, 0, 7, 4, 72, 0, 4, 4, 5, 0, 2, 19
57, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
58, CIVILIZATION_SCOTLAND, 2, 6, 5, 7, 2, 0, 0, 0, 24, 2, 34, 29, 6, 15, 7, 4, 14, 19
58, CIVILIZATION_ZULU, 3, 7, 5, 5, 6, 0, 0, 0, 29, 6, 78, 83, 6, 5, 14, 2, 21, 19
58, CIVILIZATION_VIETNAM, 3, 8, 7, 5, 3, 0, 0, 0, 29, 4, 144, 23, 10, 5, 10, 0, 22, 26
58, CIVILIZATION_JAPAN, 2, 6, 6, 4, 3, 0, 0, 0, 22, 5, 229, 4, 6, 6, 14, 3, 16, 19
58, CIVILIZATION_PERSIA, 2, 9, 5, 5, 4, 0, 0, 0, 22, 3, 185, 4, 6, 7, 8, 0, 19, 28
58, CIVILIZATION_GAUL, 2, 6, 6, 3, 2, 0, 0, 0, 30, 5, 214, 215, 6, 5, 8, 14, 13, 19
58, CIVILIZATION_MUSCAT, 1, 4, 6, 5, 3, 0, 0, 0, 7, 1, 31, 0, 4, 4, 5, 0, 5, 11
58, CIVILIZATION_VATICAN_CITY, 1, 5, 6, 4, 4, 0, 0, 0, 7, 3, 111, 0, 4, 4, 4, 0, 2, 13
58, CIVILIZATION_JAKARTA, 1, 5, 6, 6, 5, 0, 0, 0, 10, 6, 191, 0, 4, 4, 5, 0, 4, 12
58, CIVILIZATION_HUNZA, 1, 6, 7, 6, 1, 0, 0, 0, 7, 2, 275, 0, 4, 4, 4, 0, 2, 16
58, CIVILIZATION_BOLOGNA, 1, 4, 7, 6, 5, 0, 0, 0, 9, 6, 94, 0, 4, 5, 5, 0, 5, 11
58, CIVILIZATION_VILNIUS, 1, 4, 6, 6, 5, 0, 0, 0, 7, 2, 177, 0, 4, 5, 6, 0, 3, 7
58, CIVILIZATION_LISBON, 1, 3, 7, 6, 6, 0, 0, 0, 10, 3, 130, 0, 3, 3, 5, 0, 6, 7
58, CIVILIZATION_LAHORE, 1, 6, 7, 6, 3, 0, 0, 0, 7, 4, 207, 0, 5, 4, 8, 0, 4, 14
58, CIVILIZATION_JOHANNESBURG, 1, 6, 7, 6, 6, 0, 0, 0, 7, 4, 77, 0, 4, 4, 5, 0, 2, 19
58, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59, CIVILIZATION_SCOTLAND, 2, 6, 5, 7, 2, 0, 0, 0, 24, 2, 40, 38, 6, 15, 7, 10, 14, 19
59, CIVILIZATION_ZULU, 3, 8, 6, 5, 6, 0, 0, 0, 30, 7, 91, 85, 7, 5, 14, 2, 24, 20
59, CIVILIZATION_VIETNAM, 3, 8, 7, 5, 3, 0, 0, 0, 29, 5, 151, 23, 11, 6, 10, 0, 24, 26
59, CIVILIZATION_JAPAN, 2, 6, 6, 5, 3, 0, 0, 0, 22, 5, 242, 6, 6, 6, 13, 2, 19, 19
59, CIVILIZATION_PERSIA, 2, 9, 5, 5, 4, 0, 0, 0, 22, 3, 191, 4, 7, 8, 10, 0, 20, 29
59, CIVILIZATION_GAUL, 2, 6, 6, 3, 2, 0, 0, 0, 30, 6, 221, 229, 6, 5, 8, 14, 14, 19
59, CIVILIZATION_MUSCAT, 1, 4, 7, 5, 3, 0, 0, 0, 7, 1, 33, 0, 4, 4, 5, 0, 5, 11
59, CIVILIZATION_VATICAN_CITY, 1, 5, 6, 4, 4, 0, 0, 0, 7, 4, 114, 0, 4, 4, 4, 0, 2, 14
59, CIVILIZATION_JAKARTA, 1, 5, 6, 6, 5, 0, 0, 0, 10, 6, 194, 0, 4, 4, 5, 0, 4, 12
59, CIVILIZATION_HUNZA, 1, 6, 7, 6, 1, 0, 0, 0, 7, 2, 279, 0, 4, 4, 4, 0, 2, 16
59, CIVILIZATION_BOLOGNA, 1, 4, 7, 6, 5, 0, 0, 0, 9, 6, 98, 0, 4, 5, 5, 0, 5, 11
59, CIVILIZATION_VILNIUS, 1, 3, 7, 6, 5, 0, 0, 0, 7, 2, 183, 0, 3, 4, 6, 0, 3, 7
59, CIVILIZATION_LISBON, 1, 3, 7, 6, 6, 0, 0, 0, 10, 3, 134, 0, 3, 3, 5, 0, 6, 7
59, CIVILIZATION_LAHORE, 1, 6, 7, 6, 3, 0, 0, 0, 7, 4, 213, 0, 5, 4, 8, 0, 4, 14
59, CIVILIZATION_JOHANNESBURG, 1, 7, 7, 6, 6, 0, 0, 0, 7, 4, 83, 0, 4, 4, 5, 0, 2, 19
59, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60, CIVILIZATION_SCOTLAND, 2, 6, 5, 7, 2, 0, 0, 0, 24, 2, 46, 48, 6, 15, 7, 10, 14, 19
60, CIVILIZATION_ZULU, 3, 8, 6, 5, 6, 0, 0, 0, 30, 7, 104, 87, 7, 5, 14, 2, 22, 22
60, CIVILIZATION_VIETNAM, 3, 8, 7, 5, 3, 0, 0, 0, 30, 5, 159, 23, 11, 6, 10, 0, 24, 26
60, CIVILIZATION_JAPAN, 2, 6, 6, 5, 3, 0, 0, 0, 22, 5, 253, 8, 6, 6, 13, 2, 19, 19
60, CIVILIZATION_PERSIA, 2, 9, 6, 5, 4, 0, 0, 0, 22, 3, 198, 4, 7, 8, 10, 0, 20, 29
60, CIVILIZATION_GAUL, 2, 6, 6, 3, 2, 0, 0, 0, 30, 6, 228, 243, 6, 5, 8, 14, 14, 19
60, CIVILIZATION_MUSCAT, 1, 4, 7, 5, 3, 0, 0, 0, 7, 1, 35, 0, 4, 4, 5, 0, 5, 10
60, CIVILIZATION_VATICAN_CITY, 1, 5, 6, 4, 4, 0, 0, 0, 7, 4, 117, 0, 4, 4, 4, 0, 2, 14
60, CIVILIZATION_JAKARTA, 1, 5, 6, 6, 4, 0, 0, 0, 10, 7, 198, 0, 4, 5, 6, 0, 5, 12
60, CIVILIZATION_HUNZA, 1, 6, 7, 6, 1, 0, 0, 0, 7, 2, 283, 0, 4, 4, 4, 0, 2, 16
60, CIVILIZATION_BOLOGNA, 1, 5, 7, 6, 5, 0, 0, 0, 9, 7, 104, 0, 4, 5, 7, 0, 7, 12
60, CIVILIZATION_VILNIUS, 1, 4, 7, 6, 5, 0, 0, 0, 7, 2, 189, 0, 4, 5, 6, 0, 3, 7
60, CIVILIZATION_LISBON, 1, 3, 7, 6, 6, 0, 0, 0, 10, 4, 138, 0, 3, 3, 5, 0, 6, 7
60, CIVILIZATION_LAHORE, 1, 6, 7, 6, 3, 0, 0, 0, 7, 4, 219, 0, 5, 4, 8, 0, 4, 14
60, CIVILIZATION_JOHANNESBURG, 1, 7, 7, 6, 6, 0, 0, 0, 7, 4, 89, 0, 4, 4, 5, 0, 2, 19
60, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61, CIVILIZATION_SCOTLAND, 2, 7, 6, 7, 2, 0, 0, 0, 24, 2, 52, 58, 7, 18, 7, 10, 15, 21
